0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-2.5906620953110525e-17,-1.2239064029203862e-17,0.6896371792575932,-2.3171657418017963e-16,-1.0962139303108092e-16,4.062649690399846,1.0,-2.1072799446774647e-16,4.517144848190335e-16,-1.4525504971030158e-26,-2.0528224856562112e-15,4.635708205363889e-15,-1.0569816481968888e-24,-7.336917288615023e-16,-2.7126723949401483e-16,7.33691728861513e-16,2.712672394940136e-16,-9.352542072446544e-16,-1.0935096206781955e-15,9.35254207437833e-16,1.0935096208713542e-15
-2.829147074393863e-17,-1.3367260096599601e-17,0.7308096295506733,-2.4521933273688654e-16,-1.1599163965777184e-16,4.171651841607533,1.0,-2.2124446009955729e-16,4.749169899019834e-16,-2.0253347730619438e-26,-2.1528196725608865e-15,4.64383038209508e-15,-1.1715794151204516e-24,-7.640743967979874e-16,-2.865406347719323e-16,7.640743967979997e-16,2.8654063477192976e-16,-9.792943475706942e-16,-1.1378143049072211e-15,9.792943475235335e-16,1.1378143048600325e-15
-3.080990991030545e-17,-1.4558114751936575e-17,0.7730664157947921,-2.5839439837494125e-16,-1.221462295562657e-16,4.279513939102464,1.0,-2.317252454718348e-16,4.981378406306787e-16,-2.4512266085518258e-26,-2.038495720358672e-15,4.642983754114002e-15,-2.4903946307941793e-25,-7.928837152050631e-16,-3.040096475957707e-16,7.928837152050782e-16,3.0400964759576485e-16,-1.0240220112816898e-15,-1.1808006879021684e-15,1.0240220101477847e-15,1.1808006867682134e-15
-3.3457300072171514e-17,-1.580956403147368e-17,0.8163960510774937,-2.7094502085174663e-16,-1.280889902106463e-16,4.38621889427644,1.0,-2.424010618928272e-16,5.215816868793653e-16,-1.679531908000353e-26,-2.2307890825023026e-15,4.732975070467396e-15,4.244437824201334e-24,-8.199125603408255e-16,-3.2363696789820133e-16,8.199125603408472e-16,3.2363696789818555e-16,-1.068964453217277e-15,-1.2223118092327716e-15,1.0689644485935536e-15,1.2223118046089396e-15
-3.6225108761642525e-17,-1.7118179466382112e-17,0.8607868831876061,-2.823954387769029e-16,-1.3352739352028262e-16,4.49175073528044,1.0,-2.537620068224465e-16,5.452011625080667e-16,3.4769017218305913e-26,-2.3125279077960576e-15,4.713186810743983e-15,1.8836092564435754e-23,-8.44574433476613e-16,-3.4552518160344045e-16,8.445744334766509e-16,3.4552518160339775e-16,-1.1133263891094783e-15,-1.2622124510768334e-15,1.113326375057396e-15,1.262212437024482e-15
-3.909971741197911e-17,-1.8477446229250047e-17,0.9062271057581928,-2.921917124716263e-16,-1.3816732219740333e-16,4.596094601778328,1.0,-2.655156298086971e-16,5.689474417800151e-16,2.1291059717444906e-25,-2.3878400370688873e-15,4.783652909662344e-15,5.823682365808837e-23,-8.659295342764244e-16,-3.698806413720428e-16,8.659295342765028e-16,3.6988064137193087e-16,-1.1567997197605713e-15,-1.2994104835181016e-15,1.1567996833693695e-15,1.2994104471262184e-15
-4.206054786660631e-17,-1.9877548371308123e-17,0.9527047693476138,-2.994796344480358e-16,-1.416152199766642e-16,4.6992367378272935,1.0,-2.7762948993906605e-16,5.927704007768799e-16,7.070875235526483e-25,-2.4566018151197737e-15,4.743822232887065e-15,1.5160771586089985e-22,-8.82580433600125e-16,-3.970021911127026e-16,8.825804336003006e-16,3.9700219111242186e-16,-1.1989230962480596e-15,-1.3323131708067848e-15,1.1989230131000526e-15,1.3323130876570935e-15
-4.5077165540354956e-17,-2.1303864945871153e-17,1.0002077924403385,-3.031175829381599e-16,-1.4330728528177064e-16,4.801164482960657,1.0,-2.898098709454571e-16,6.16618837401005e-16,1.90094330769715e-24,-2.4144205325601327e-15,4.793817814992687e-15,3.481516146667154e-22,-8.925353322464354e-16,-4.2742500304063664e-16,8.925353322468328e-16,4.2742500303996813e-16,-1.239069058527943e-15,-1.358504457015201e-15,1.2390688900494314e-15,1.3585042885327042e-15
-4.810490134032832e-17,-2.2735400460082406e-17,1.0487239723499255,-3.0136615094432144e-16,-1.4250376534193027e-16,4.901866261552031,1.0,-3.020229062850463e-16,6.404407841087203e-16,4.4690461082900885e-24,-2.4696427176049713e-15,4.733214228666809e-15,7.129612994845695e-22,-8.928458052265816e-16,-4.61897994951486e-16,8.928458052274577e-16,4.618979949499784e-16,-1.2759668311142815e-15,-1.374851775267557e-15,1.275966532542656e-15,1.3748514766869668e-15
-5.107850504869792e-17,-2.4141580961851395e-17,1.0982409960073911,-2.9182131085231534e-16,-1.3799368979847335e-16,5.001331570542543,1.0,-3.1449479023984205e-16,6.639335407253202e-16,9.388146013039322e-24,-2.517960176001389e-15,4.662147268864813e-15,1.2923388943088832e-21,-8.792969797538559e-16,-5.014355999699173e-16,8.792969797557081e-16,5.014355999666989e-16,-1.3076578768150678e-15,-1.3772071701625121e-15,1.3076574336021904e-15,1.3772067269305171e-15
-5.390405313575797e-17,-2.5477261503297755e-17,1.1487464506190133,-2.71095727254409e-16,-1.2809794015697427e-16,5.099550965615138,1.0,-3.266698250435877e-16,6.870450947119479e-16,1.7629937302506027e-23,-2.350914129976801e-15,4.5807830632450145e-15,2.0142037544801436e-21,-8.468867572065637e-16,-5.470712134476202e-16,8.468867572102904e-16,5.470712134411138e-16,-1.3317364314202578e-15,-1.3597190587721592e-15,1.3317359504766845e-15,1.3597185777899602e-15
-5.644776918753186e-17,-2.6678684627557473e-17,1.2002278341784698,-2.3457648543096876e-16,-1.1072963286451195e-16,5.196516045901508,1.0,-3.3851409333910307e-16,7.097250827231935e-16,2.911218384153379e-23,-2.385718875397968e-15,4.489645684931457e-15,2.485251344641831e-21,-7.897649435934102e-16,-5.993197789858383e-16,7.897649436005296e-16,5.993197789733816e-16,-1.344509124658659e-15,-1.3159661625951509e-15,1.3445090026328513e-15,1.3159660404954089e-15
-5.852316261581909e-17,-2.7657158712768113e-17,1.2526725658190667,-1.7632439806636663e-16,-8.294534191058975e-17,5.292219437307936,1.0,-3.507777317646952e-16,7.32177443484675e-16,4.0359154721858135e-23,-2.518831260316492e-15,4.4899657529421426e-15,1.6823189859807106e-21,-7.021754720033276e-16,-6.576744842256541e-16,7.021754720162263e-16,6.576744842030611e-16,-1.3412658386265736e-15,-1.2399649564338806e-15,1.3412669887810044e-15,1.2399661064542322e-15
-5.987819335230948e-17,-2.8290764150222286e-17,1.3060679959926709,-8.926226227950961e-17,-4.112212688458665e-17,5.386654774545265,1.0,-3.6343396205642967e-16,7.543627596298226e-16,4.0552589893655624e-23,-2.543000470226824e-15,4.383175179778877e-15,-2.350240899019978e-21,-5.807276728505401e-16,-7.209865636305518e-16,5.807276728726925e-16,7.209865635917303e-16,-1.3184872565698377e-15,-1.1272996693540792e-15,1.3184912693232037e-15,1.1273036818770704e-15
-6.018833214692685e-17,-2.842068524064421e-17,1.3604014164627856,3.38220390724768e-17,1.8358851758579292e-17,5.4798166819425065,1.0,-3.75681274435946e-16,7.760015556168913e-16,6.731623579278525e-24,-2.3555387696105443e-15,4.271800830285784e-15,-1.2457897069180857e-20,-4.2758807144324333e-16,-7.869324583157795e-16,4.275880714792924e-16,7.869324582525886e-16,-1.2753826517208444e-15,-9.78456548750991e-16,1.2753915798467382e-15,9.784654765019067e-16
-5.906226942770062e-17,-2.785549828874879e-17,1.4156600700998874,1.9875120015608358e-16,9.828295542335294e-17,5.571700753100449,1.0,-3.875082496979899e-16,7.970778564053893e-16,-9.865624308293977e-23,-2.3751707672493672e-15,4.158679607681402e-15,-3.134341373806802e-20,-2.538751030711214e-16,-8.5048461928806765e-16,2.53875103126679e-16,8.504846191906678e-16,-1.2147619576564708e-15,-8.038013864156223e-16,1.2147772085108469e-15,8.038166366920292e-16
-5.606700256948834e-17,-2.6383014590697177e-17,1.4718311604671133,4.075724168262776e-16,1.9980242203749363e-16,5.66230352932361,1.0,-3.991730522294475e-16,8.175902945796291e-16,-3.2080359056515e-22,-2.2909680360665622e-15,4.04672420556949e-15,-5.86896334183229e-20,-8.302212258397696e-17,-9.038249896415164e-16,8.302212266500308e-17,9.038249894994581e-16,-1.1454608538695879e-15,-6.274589255859201e-16,1.1454806143994734e-15,6.274786852728388e-16
-5.0780294066471106e-17,-2.3794694080093703e-17,1.528901861178373,6.555524757832054e-16,3.2075714175670427e-16,5.751622475691328,1.0,-4.1068166468421577e-16,8.375507720934842e-16,-6.852811759811139e-22,-2.3128831081112643e-15,3.938173262725141e-15,-8.587301265470254e-20,4.747548876695674e-17,-9.37285126784778e-16,-4.747548865527167e-17,9.372851265889613e-16,-1.084562211700658e-15,-4.890508576966953e-16,1.0845772543672697e-15,4.89065899201344e-16
-4.2959042825575326e-17,-1.9967928044536916e-17,1.586803647353779,9.10516062239128e-16,4.455292734744679e-16,5.82854764955154,1.0,-4.161092764377817e-16,8.46673668851584e-16,-9.878243179748248e-22,1.414941831727248e-16,-2.8843725337414033e-16,-2.894882163707889e-20,9.053862130984745e-17,-9.41538517381589e-16,-9.053862119200873e-17,9.41538517132195e-16,-1.0564186010719714e-15,-4.394816271074288e-16,1.0564083066188276e-15,4.3947133117211135e-16
-3.421038008156894e-17,-1.5687841217361758e-17,1.644387976722813,8.398091333812228e-16,4.1077933846683597e-16,5.688656631851274,1.0,-4.154018058813486e-16,8.45231483318605e-16,-1.1325653793591132e-21,1.4149403938280018e-16,-2.884369597880922e-16,-2.894760246265804e-20,6.829730532434525e-17,-9.22234362411049e-16,-6.829730518637442e-17,9.222343621281128e-16,-1.0500938365222915e-15,-4.548847023568817e-16,1.0500447357685311e-15,4.548355999856177e-16
-2.6151246467410146e-17,-1.1746633908296475e-17,1.7005834181053527,7.725865750146731e-16,3.7774174291461443e-16,5.550757188210382,1.0,-4.1469433584253776e-16,8.437892988475286e-16,-1.277302598775099e-21,1.4149397613605736e-16,-2.884368286333674e-16,-2.894728516173526e-20,4.6055983606637305e-17,-9.029302064924103e-16,-4.6055983448534376e-17,9.029302061759323e-16,-1.0437690755842404e-15,-4.702877841197743e-16,1.0436811685284664e-15,4.701998753111665e-16
-1.8747498081830684e-17,-8.127526600616901e-18,1.7554095066095323,7.087094105818315e-16,3.463481948389515e-16,5.414773710253219,1.0,-4.139868660772944e-16,8.423471149075709e-16,-1.4220399920257574e-21,1.4149392995897755e-16,-2.884367473458888e-16,-2.894767207915097e-20,2.3814659424241244e-17,-8.836260511310698e-16,-2.381465924600622e-17,8.8362605078105e-16,-1.0374443174093048e-15,-4.856908690844169e-16,1.0373176040507145e-15,4.855641537811582e-16
-1.1966351849233255e-17,-4.814408477301305e-18,1.8088850364893305,6.480443972330095e-16,3.165332196100299e-16,5.280633606802895,1.0,-4.1327939651992576e-16,8.409049313254468e-16,-1.566778138818542e-21,1.414938929876526e-16,-2.884366855024171e-16,-2.8947586616620836e-20,1.5733341320198872e-18,-8.643218969913362e-16,-1.5733339336527699e-18,8.643218966077745e-16,-1.0311195617624063e-15,-5.010939565310882e-16,1.0309540421003668e-15,5.009284347325458e-16
-5.776329748486525e-18,-1.7918100169922054e-18,1.8610280904912633,5.904637160604014e-16,2.8823400773207693e-16,5.148267140610536,1.0,-4.125719271205346e-16,8.394627480322722e-16,-1.711515976127328e-21,1.4149386676881974e-16,-2.884366317673733e-16,-2.894754830647946e-20,-2.0667991831290104e-17,-8.450177445266995e-16,2.0667992049789325e-17,8.450177441095958e-16,-1.0247948085398163e-15,-5.164970456964525e-16,1.0245904825737595e-15,5.162927174020583e-16
